name,area_hint,categories,recommendations,accounts,naver_search,kakao_search
원텐,문화전당역,"맛집, 술집",1,knewnew.official,https://map.naver.com/p/search/%EC%9B%90%ED%85%90%20%EB%AC%B8%ED%99%94%EC%A0%84%EB%8B%B9%EC%97%AD,https://map.kakao.com/link/search/%EC%9B%90%ED%85%90%20%EB%AC%B8%ED%99%94%EC%A0%84%EB%8B%B9%EC%97%AD
원주율,용문역 + 도보 11분,맛집,1,knewnew.official,https://map.naver.com/p/search/%EC%9B%90%EC%A3%BC%EC%9C%A8%20%EC%9A%A9%EB%AC%B8%EC%97%AD%20%2B%20%EB%8F%84%EB%B3%B4%2011%EB%B6%84,https://map.kakao.com/link/search/%EC%9B%90%EC%A3%BC%EC%9C%A8%20%EC%9A%A9%EB%AC%B8%EC%97%AD%20%2B%20%EB%8F%84%EB%B3%B4%2011%EB%B6%84
원조 토마토 라멘 산미,텐진역 도보 9분,맛집,1,knewnew.official,https://map.naver.com/p/search/%EC%9B%90%EC%A1%B0%20%ED%86%A0%EB%A7%88%ED%86%A0%20%EB%9D%BC%EB%A9%98%20%EC%82%B0%EB%AF%B8%20%ED%85%90%EC%A7%84%EC%97%AD%20%EB%8F%84%EB%B3%B4%209%EB%B6%84,https://map.kakao.com/link/search/%EC%9B%90%EC%A1%B0%20%ED%86%A0%EB%A7%88%ED%86%A0%20%EB%9D%BC%EB%A9%98%20%EC%82%B0%EB%AF%B8%20%ED%85%90%EC%A7%84%EC%97%AD%20%EB%8F%84%EB%B3%B4%209%EB%B6%84
원이라는 그시절 가격을 지금까지 판매하는,즉석 떡볶이집 맛도 가격도 옛날 그대로,"맛집, 카페",1,knewnew.official,https://map.naver.com/p/search/%EC%9B%90%EC%9D%B4%EB%9D%BC%EB%8A%94%20%EA%B7%B8%EC%8B%9C%EC%A0%88%20%EA%B0%80%EA%B2%A9%EC%9D%84%20%EC%A7%80%EA%B8%88%EA%B9%8C%EC%A7%80%20%ED%8C%90%EB%A7%A4%ED%95%98%EB%8A%94%20%EC%A6%89%EC%84%9D%20%EB%96%A1%EB%B3%B6%EC%9D%B4%EC%A7%91%20%EB%A7%9B%EB%8F%84%20%EA%B0%80%EA%B2%A9%EB%8F%84%20%EC%98%9B%EB%82%A0%20%EA%B7%B8%EB%8C%80%EB%A1%9C,https://map.kakao.com/link/search/%EC%9B%90%EC%9D%B4%EB%9D%BC%EB%8A%94%20%EA%B7%B8%EC%8B%9C%EC%A0%88%20%EA%B0%80%EA%B2%A9%EC%9D%84%20%EC%A7%80%EA%B8%88%EA%B9%8C%EC%A7%80%20%ED%8C%90%EB%A7%A4%ED%95%98%EB%8A%94%20%EC%A6%89%EC%84%9D%20%EB%96%A1%EB%B3%B6%EC%9D%B4%EC%A7%91%20%EB%A7%9B%EB%8F%84%20%EA%B0%80%EA%B2%A9%EB%8F%84%20%EC%98%9B%EB%82%A0%20%EA%B7%B8%EB%8C%80%EB%A1%9C
원무,부산대역,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%9B%90%EB%AC%B4%20%EB%B6%80%EC%82%B0%EB%8C%80%EC%97%AD,https://map.kakao.com/link/search/%EC%9B%90%EB%AC%B4%20%EB%B6%80%EC%82%B0%EB%8C%80%EC%97%AD
원 x 50%,,기타,1,knewnew.official,https://map.naver.com/p/search/%EC%9B%90%20x%2050%25,https://map.kakao.com/link/search/%EC%9B%90%20x%2050%25
원 - 2025년,대전,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%9B%90%20-%202025%EB%85%84%20%EB%8C%80%EC%A0%84,https://map.kakao.com/link/search/%EC%9B%90%20-%202025%EB%85%84%20%EB%8C%80%EC%A0%84
워킹카우,신대방역,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%9B%8C%ED%82%B9%EC%B9%B4%EC%9A%B0%20%EC%8B%A0%EB%8C%80%EB%B0%A9%EC%97%AD,https://map.kakao.com/link/search/%EC%9B%8C%ED%82%B9%EC%B9%B4%EC%9A%B0%20%EC%8B%A0%EB%8C%80%EB%B0%A9%EC%97%AD
워크룸 산시산,사장님의 도자기 제품도 살 수 있는,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%9B%8C%ED%81%AC%EB%A3%B8%20%EC%82%B0%EC%8B%9C%EC%82%B0%20%EC%82%AC%EC%9E%A5%EB%8B%98%EC%9D%98%20%EB%8F%84%EC%9E%90%EA%B8%B0%20%EC%A0%9C%ED%92%88%EB%8F%84%20%EC%82%B4%20%EC%88%98%20%EC%9E%88%EB%8A%94,https://map.kakao.com/link/search/%EC%9B%8C%ED%81%AC%EB%A3%B8%20%EC%82%B0%EC%8B%9C%EC%82%B0%20%EC%82%AC%EC%9E%A5%EB%8B%98%EC%9D%98%20%EB%8F%84%EC%9E%90%EA%B8%B0%20%EC%A0%9C%ED%92%88%EB%8F%84%20%EC%82%B4%20%EC%88%98%20%EC%9E%88%EB%8A%94
웅차,응암역,기타,1,knewnew.official,https://map.naver.com/p/search/%EC%9B%85%EC%B0%A8%20%EC%9D%91%EC%95%94%EC%97%AD,https://map.kakao.com/link/search/%EC%9B%85%EC%B0%A8%20%EC%9D%91%EC%95%94%EC%97%AD
웃었나이가 고국가루 18% 축내산,정입냉우동(냉우동 붓가게우된),술집,1,knewnew.official,https://map.naver.com/p/search/%EC%9B%83%EC%97%88%EB%82%98%EC%9D%B4%EA%B0%80%20%EA%B3%A0%EA%B5%AD%EA%B0%80%EB%A3%A8%2018%25%20%EC%B6%95%EB%82%B4%EC%82%B0%20%EC%A0%95%EC%9E%85%EB%83%89%EC%9A%B0%EB%8F%99%28%EB%83%89%EC%9A%B0%EB%8F%99%20%EB%B6%93%EA%B0%80%EA%B2%8C%EC%9A%B0%EB%90%9C%29,https://map.kakao.com/link/search/%EC%9B%83%EC%97%88%EB%82%98%EC%9D%B4%EA%B0%80%20%EA%B3%A0%EA%B5%AD%EA%B0%80%EB%A3%A8%2018%25%20%EC%B6%95%EB%82%B4%EC%82%B0%20%EC%A0%95%EC%9E%85%EB%83%89%EC%9A%B0%EB%8F%99%28%EB%83%89%EC%9A%B0%EB%8F%99%20%EB%B6%93%EA%B0%80%EA%B2%8C%EC%9A%B0%EB%90%9C%29
운천역기,광주 쌍촌동,"맛집, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B4%EC%B2%9C%EC%97%AD%EA%B8%B0%20%EA%B4%91%EC%A3%BC%20%EC%8C%8D%EC%B4%8C%EB%8F%99,https://map.kakao.com/link/search/%EC%9A%B4%EC%B2%9C%EC%97%AD%EA%B8%B0%20%EA%B4%91%EC%A3%BC%20%EC%8C%8D%EC%B4%8C%EB%8F%99
우희,청구역,술집,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%ED%9D%AC%20%EC%B2%AD%EA%B5%AC%EC%97%AD,https://map.kakao.com/link/search/%EC%9A%B0%ED%9D%AC%20%EC%B2%AD%EA%B5%AC%EC%97%AD
우이그 너 또 우이그 갔어?,,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EC%9D%B4%EA%B7%B8%20%EB%84%88%20%EB%98%90%20%EC%9A%B0%EC%9D%B4%EA%B7%B8%20%EA%B0%94%EC%96%B4%3F,https://map.kakao.com/link/search/%EC%9A%B0%EC%9D%B4%EA%B7%B8%20%EB%84%88%20%EB%98%90%20%EC%9A%B0%EC%9D%B4%EA%B7%B8%20%EA%B0%94%EC%96%B4%3F
우이 사당점,사당역,"맛집, 술집",1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EC%9D%B4%20%EC%82%AC%EB%8B%B9%EC%A0%90%20%EC%82%AC%EB%8B%B9%EC%97%AD,https://map.kakao.com/link/search/%EC%9A%B0%EC%9D%B4%20%EC%82%AC%EB%8B%B9%EC%A0%90%20%EC%82%AC%EB%8B%B9%EC%97%AD
우오츄,항구도시 후쿠오카에 왔으면 먹어야 하는,"맛집, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EC%98%A4%EC%B8%84%20%ED%95%AD%EA%B5%AC%EB%8F%84%EC%8B%9C%20%ED%9B%84%EC%BF%A0%EC%98%A4%EC%B9%B4%EC%97%90%20%EC%99%94%EC%9C%BC%EB%A9%B4%20%EB%A8%B9%EC%96%B4%EC%95%BC%20%ED%95%98%EB%8A%94,https://map.kakao.com/link/search/%EC%9A%B0%EC%98%A4%EC%B8%84%20%ED%95%AD%EA%B5%AC%EB%8F%84%EC%8B%9C%20%ED%9B%84%EC%BF%A0%EC%98%A4%EC%B9%B4%EC%97%90%20%EC%99%94%EC%9C%BC%EB%A9%B4%20%EB%A8%B9%EC%96%B4%EC%95%BC%20%ED%95%98%EB%8A%94
우오미,중앙로역,맛집,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EC%98%A4%EB%AF%B8%20%EC%A4%91%EC%95%99%EB%A1%9C%EC%97%AD,https://map.kakao.com/link/search/%EC%9A%B0%EC%98%A4%EB%AF%B8%20%EC%A4%91%EC%95%99%EB%A1%9C%EC%97%AD
우연히 마음에 되는 공간을 발전하는것,,"맛집, 쇼핑, 카페",1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EC%97%B0%ED%9E%88%20%EB%A7%88%EC%9D%8C%EC%97%90%20%EB%90%98%EB%8A%94%20%EA%B3%B5%EA%B0%84%EC%9D%84%20%EB%B0%9C%EC%A0%84%ED%95%98%EB%8A%94%EA%B2%83,https://map.kakao.com/link/search/%EC%9A%B0%EC%97%B0%ED%9E%88%20%EB%A7%88%EC%9D%8C%EC%97%90%20%EB%90%98%EB%8A%94%20%EA%B3%B5%EA%B0%84%EC%9D%84%20%EB%B0%9C%EC%A0%84%ED%95%98%EB%8A%94%EA%B2%83
우연히 마음에 되는 공간을 발견하는 것,,"맛집, 쇼핑, 카페",1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EC%97%B0%ED%9E%88%20%EB%A7%88%EC%9D%8C%EC%97%90%20%EB%90%98%EB%8A%94%20%EA%B3%B5%EA%B0%84%EC%9D%84%20%EB%B0%9C%EA%B2%AC%ED%95%98%EB%8A%94%20%EA%B2%83,https://map.kakao.com/link/search/%EC%9A%B0%EC%97%B0%ED%9E%88%20%EB%A7%88%EC%9D%8C%EC%97%90%20%EB%90%98%EB%8A%94%20%EA%B3%B5%EA%B0%84%EC%9D%84%20%EB%B0%9C%EA%B2%AC%ED%95%98%EB%8A%94%20%EA%B2%83
우야재,약수역,"맛집, 술집",1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EC%95%BC%EC%9E%AC%20%EC%95%BD%EC%88%98%EC%97%AD,https://map.kakao.com/link/search/%EC%9A%B0%EC%95%BC%EC%9E%AC%20%EC%95%BD%EC%88%98%EC%97%AD
우시아,중앙로역,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EC%8B%9C%EC%95%84%20%EC%A4%91%EC%95%99%EB%A1%9C%EC%97%AD,https://map.kakao.com/link/search/%EC%9A%B0%EC%8B%9C%EC%95%84%20%EC%A4%91%EC%95%99%EB%A1%9C%EC%97%AD
우시라멘,외대앞역,"맛집, 카페",1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EC%8B%9C%EB%9D%BC%EB%A9%98%20%EC%99%B8%EB%8C%80%EC%95%9E%EC%97%AD,https://map.kakao.com/link/search/%EC%9A%B0%EC%8B%9C%EB%9D%BC%EB%A9%98%20%EC%99%B8%EB%8C%80%EC%95%9E%EC%97%AD
"우스블랑 이 38,000원",,술집,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EC%8A%A4%EB%B8%94%EB%9E%91%20%EC%9D%B4%2038%2C000%EC%9B%90,https://map.kakao.com/link/search/%EC%9A%B0%EC%8A%A4%EB%B8%94%EB%9E%91%20%EC%9D%B4%2038%2C000%EC%9B%90
우소츠케,삼각지역,"맛집, 술집",1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EC%86%8C%EC%B8%A0%EC%BC%80%20%EC%82%BC%EA%B0%81%EC%A7%80%EC%97%AD,https://map.kakao.com/link/search/%EC%9A%B0%EC%86%8C%EC%B8%A0%EC%BC%80%20%EC%82%BC%EA%B0%81%EC%A7%80%EC%97%AD
우사기의 비망록,보문역,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EC%82%AC%EA%B8%B0%EC%9D%98%20%EB%B9%84%EB%A7%9D%EB%A1%9D%20%EB%B3%B4%EB%AC%B8%EC%97%AD,https://map.kakao.com/link/search/%EC%9A%B0%EC%82%AC%EA%B8%B0%EC%9D%98%20%EB%B9%84%EB%A7%9D%EB%A1%9D%20%EB%B3%B4%EB%AC%B8%EC%97%AD
우메보시와 마를 올린 냉오차즈케,390엔,여행·숙소,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EB%A9%94%EB%B3%B4%EC%8B%9C%EC%99%80%20%EB%A7%88%EB%A5%BC%20%EC%98%AC%EB%A6%B0%20%EB%83%89%EC%98%A4%EC%B0%A8%EC%A6%88%EC%BC%80%20390%EC%97%94,https://map.kakao.com/link/search/%EC%9A%B0%EB%A9%94%EB%B3%B4%EC%8B%9C%EC%99%80%20%EB%A7%88%EB%A5%BC%20%EC%98%AC%EB%A6%B0%20%EB%83%89%EC%98%A4%EC%B0%A8%EC%A6%88%EC%BC%80%20390%EC%97%94
우리몸은 참 신기하구나. Cell 귀여웡. 비이러스 귀여웡,,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EB%A6%AC%EB%AA%B8%EC%9D%80%20%EC%B0%B8%20%EC%8B%A0%EA%B8%B0%ED%95%98%EA%B5%AC%EB%82%98.%20Cell%20%EA%B7%80%EC%97%AC%EC%9B%A1.%20%EB%B9%84%EC%9D%B4%EB%9F%AC%EC%8A%A4%20%EA%B7%80%EC%97%AC%EC%9B%A1,https://map.kakao.com/link/search/%EC%9A%B0%EB%A6%AC%EB%AA%B8%EC%9D%80%20%EC%B0%B8%20%EC%8B%A0%EA%B8%B0%ED%95%98%EA%B5%AC%EB%82%98.%20Cell%20%EA%B7%80%EC%97%AC%EC%9B%A1.%20%EB%B9%84%EC%9D%B4%EB%9F%AC%EC%8A%A4%20%EA%B7%80%EC%97%AC%EC%9B%A1
우리는 신,,독서,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EB%A6%AC%EB%8A%94%20%EC%8B%A0,https://map.kakao.com/link/search/%EC%9A%B0%EB%A6%AC%EB%8A%94%20%EC%8B%A0
우른,예술회관역,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EB%A5%B8%20%EC%98%88%EC%88%A0%ED%9A%8C%EA%B4%80%EC%97%AD,https://map.kakao.com/link/search/%EC%9A%B0%EB%A5%B8%20%EC%98%88%EC%88%A0%ED%9A%8C%EA%B4%80%EC%97%AD
우라,성수동,"맛집, 술집",1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EB%9D%BC%20%EC%84%B1%EC%88%98%EB%8F%99,https://map.kakao.com/link/search/%EC%9A%B0%EB%9D%BC%20%EC%84%B1%EC%88%98%EB%8F%99
우든 1,덕진동,"맛집, 술집",1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EB%93%A0%201%20%EB%8D%95%EC%A7%84%EB%8F%99,https://map.kakao.com/link/search/%EC%9A%B0%EB%93%A0%201%20%EB%8D%95%EC%A7%84%EB%8F%99
우동당 이 속초,조앙동,맛집,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EB%8F%99%EB%8B%B9%20%EC%9D%B4%20%EC%86%8D%EC%B4%88%20%EC%A1%B0%EC%95%99%EB%8F%99,https://map.kakao.com/link/search/%EC%9A%B0%EB%8F%99%EB%8B%B9%20%EC%9D%B4%20%EC%86%8D%EC%B4%88%20%EC%A1%B0%EC%95%99%EB%8F%99
우대포,,"맛집, 쇼핑, 여행·숙소",1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EB%8C%80%ED%8F%AC,https://map.kakao.com/link/search/%EC%9A%B0%EB%8C%80%ED%8F%AC
우대산 바보,,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EB%8C%80%EC%82%B0%20%EB%B0%94%EB%B3%B4,https://map.kakao.com/link/search/%EC%9A%B0%EB%8C%80%EC%82%B0%20%EB%B0%94%EB%B3%B4
우녹 Unok,숙대입구역,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EB%85%B9%20Unok%20%EC%88%99%EB%8C%80%EC%9E%85%EA%B5%AC%EC%97%AD,https://map.kakao.com/link/search/%EC%9A%B0%EB%85%B9%20Unok%20%EC%88%99%EB%8C%80%EC%9E%85%EA%B5%AC%EC%97%AD
우노네,디지털미디어시티역,맛집,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%B0%EB%85%B8%EB%84%A4%20%EB%94%94%EC%A7%80%ED%84%B8%EB%AF%B8%EB%94%94%EC%96%B4%EC%8B%9C%ED%8B%B0%EC%97%AD,https://map.kakao.com/link/search/%EC%9A%B0%EB%85%B8%EB%84%A4%20%EB%94%94%EC%A7%80%ED%84%B8%EB%AF%B8%EB%94%94%EC%96%B4%EC%8B%9C%ED%8B%B0%EC%97%AD
용호관: 마파두부 콤보,,"맛집, 쇼핑",1,knewnew.official,https://map.naver.com/p/search/%EC%9A%A9%ED%98%B8%EA%B4%80%3A%20%EB%A7%88%ED%8C%8C%EB%91%90%EB%B6%80%20%EC%BD%A4%EB%B3%B4,https://map.kakao.com/link/search/%EC%9A%A9%ED%98%B8%EA%B4%80%3A%20%EB%A7%88%ED%8C%8C%EB%91%90%EB%B6%80%20%EC%BD%A4%EB%B3%B4
용가훠궈,54광장역,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%A9%EA%B0%80%ED%9B%A0%EA%B6%88%2054%EA%B4%91%EC%9E%A5%EC%97%AD,https://map.kakao.com/link/search/%EC%9A%A9%EA%B0%80%ED%9B%A0%EA%B6%88%2054%EA%B4%91%EC%9E%A5%EC%97%AD
요오드-2-프로핀일 뷰틸카바민산,,기타,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%94%EC%98%A4%EB%93%9C-2-%ED%94%84%EB%A1%9C%ED%95%80%EC%9D%BC%20%EB%B7%B0%ED%8B%B8%EC%B9%B4%EB%B0%94%EB%AF%BC%EC%82%B0,https://map.kakao.com/link/search/%EC%9A%94%EC%98%A4%EB%93%9C-2-%ED%94%84%EB%A1%9C%ED%95%80%EC%9D%BC%20%EB%B7%B0%ED%8B%B8%EC%B9%B4%EB%B0%94%EB%AF%BC%EC%82%B0
요아정 팝업스토어,,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%94%EC%95%84%EC%A0%95%20%ED%8C%9D%EC%97%85%EC%8A%A4%ED%86%A0%EC%96%B4,https://map.kakao.com/link/search/%EC%9A%94%EC%95%84%EC%A0%95%20%ED%8C%9D%EC%97%85%EC%8A%A4%ED%86%A0%EC%96%B4
요모 대구본점,동대구역,술집,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%94%EB%AA%A8%20%EB%8C%80%EA%B5%AC%EB%B3%B8%EC%A0%90%20%EB%8F%99%EB%8C%80%EA%B5%AC%EC%97%AD,https://map.kakao.com/link/search/%EC%9A%94%EB%AA%A8%20%EB%8C%80%EA%B5%AC%EB%B3%B8%EC%A0%90%20%EB%8F%99%EB%8C%80%EA%B5%AC%EC%97%AD
요나요나,중앙로역,여행·숙소,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%94%EB%82%98%EC%9A%94%EB%82%98%20%EC%A4%91%EC%95%99%EB%A1%9C%EC%97%AD,https://map.kakao.com/link/search/%EC%9A%94%EB%82%98%EC%9A%94%EB%82%98%20%EC%A4%91%EC%95%99%EB%A1%9C%EC%97%AD
요가 눈살이라는,대전,여행·숙소,1,knewnew.official,https://map.naver.com/p/search/%EC%9A%94%EA%B0%80%20%EB%88%88%EC%82%B4%EC%9D%B4%EB%9D%BC%EB%8A%94%20%EB%8C%80%EC%A0%84,https://map.kakao.com/link/search/%EC%9A%94%EA%B0%80%20%EB%88%88%EC%82%B4%EC%9D%B4%EB%9D%BC%EB%8A%94%20%EB%8C%80%EC%A0%84
왕궁정원 1,Museumsquarter역,"맛집, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%EC%99%95%EA%B6%81%EC%A0%95%EC%9B%90%201%20Museumsquarter%EC%97%AD,https://map.kakao.com/link/search/%EC%99%95%EA%B6%81%EC%A0%95%EC%9B%90%201%20Museumsquarter%EC%97%AD
왓더덕,범계역,"맛집, 술집",1,knewnew.official,https://map.naver.com/p/search/%EC%99%93%EB%8D%94%EB%8D%95%20%EB%B2%94%EA%B3%84%EC%97%AD,https://map.kakao.com/link/search/%EC%99%93%EB%8D%94%EB%8D%95%20%EB%B2%94%EA%B3%84%EC%97%AD
완메이 해산물 조림,,"쇼핑, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%EC%99%84%EB%A9%94%EC%9D%B4%20%ED%95%B4%EC%82%B0%EB%AC%BC%20%EC%A1%B0%EB%A6%BC,https://map.kakao.com/link/search/%EC%99%84%EB%A9%94%EC%9D%B4%20%ED%95%B4%EC%82%B0%EB%AC%BC%20%EC%A1%B0%EB%A6%BC
완메이 루로우판,,"쇼핑, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%EC%99%84%EB%A9%94%EC%9D%B4%20%EB%A3%A8%EB%A1%9C%EC%9A%B0%ED%8C%90,https://map.kakao.com/link/search/%EC%99%84%EB%A9%94%EC%9D%B4%20%EB%A3%A8%EB%A1%9C%EC%9A%B0%ED%8C%90
와플뱅,인하대역,"맛집, 카페",1,knewnew.official,https://map.naver.com/p/search/%EC%99%80%ED%94%8C%EB%B1%85%20%EC%9D%B8%ED%95%98%EB%8C%80%EC%97%AD,https://map.kakao.com/link/search/%EC%99%80%ED%94%8C%EB%B1%85%20%EC%9D%B8%ED%95%98%EB%8C%80%EC%97%AD
와인바 러프[,중앙로역,술집,1,knewnew.official,https://map.naver.com/p/search/%EC%99%80%EC%9D%B8%EB%B0%94%20%EB%9F%AC%ED%94%84%5B%20%EC%A4%91%EC%95%99%EB%A1%9C%EC%97%AD,https://map.kakao.com/link/search/%EC%99%80%EC%9D%B8%EB%B0%94%20%EB%9F%AC%ED%94%84%5B%20%EC%A4%91%EC%95%99%EB%A1%9C%EC%97%AD
와이왓,어린이대공원역,"맛집, 술집",1,knewnew.official,https://map.naver.com/p/search/%EC%99%80%EC%9D%B4%EC%99%93%20%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%97%AD,https://map.kakao.com/link/search/%EC%99%80%EC%9D%B4%EC%99%93%20%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%97%AD
와옥,안국역,술집,1,knewnew.official,https://map.naver.com/p/search/%EC%99%80%EC%98%A5%20%EC%95%88%EA%B5%AD%EC%97%AD,https://map.kakao.com/link/search/%EC%99%80%EC%98%A5%20%EC%95%88%EA%B5%AD%EC%97%AD
와비사비 케이크,을지로3가역,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%99%80%EB%B9%84%EC%82%AC%EB%B9%84%20%EC%BC%80%EC%9D%B4%ED%81%AC%20%EC%9D%84%EC%A7%80%EB%A1%9C3%EA%B0%80%EC%97%AD,https://map.kakao.com/link/search/%EC%99%80%EB%B9%84%EC%82%AC%EB%B9%84%20%EC%BC%80%EC%9D%B4%ED%81%AC%20%EC%9D%84%EC%A7%80%EB%A1%9C3%EA%B0%80%EC%97%AD
와라타코 하라주쿠오모테산도점 1,하라주쿠역,맛집,1,knewnew.official,https://map.naver.com/p/search/%EC%99%80%EB%9D%BC%ED%83%80%EC%BD%94%20%ED%95%98%EB%9D%BC%EC%A3%BC%EC%BF%A0%EC%98%A4%EB%AA%A8%ED%85%8C%EC%82%B0%EB%8F%84%EC%A0%90%201%20%ED%95%98%EB%9D%BC%EC%A3%BC%EC%BF%A0%EC%97%AD,https://map.kakao.com/link/search/%EC%99%80%EB%9D%BC%ED%83%80%EC%BD%94%20%ED%95%98%EB%9D%BC%EC%A3%BC%EC%BF%A0%EC%98%A4%EB%AA%A8%ED%85%8C%EC%82%B0%EB%8F%84%EC%A0%90%201%20%ED%95%98%EB%9D%BC%EC%A3%BC%EC%BF%A0%EC%97%AD
옾 공리과 L uod,,"술집, 카페",1,knewnew.official,https://map.naver.com/p/search/%EC%98%BE%20%EA%B3%B5%EB%A6%AC%EA%B3%BC%20L%20uod,https://map.kakao.com/link/search/%EC%98%BE%20%EA%B3%B5%EB%A6%AC%EA%B3%BC%20L%20uod
옷셉 by 페스토페스토 T,망원역,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%98%B7%EC%85%89%20by%20%ED%8E%98%EC%8A%A4%ED%86%A0%ED%8E%98%EC%8A%A4%ED%86%A0%20T%20%EB%A7%9D%EC%9B%90%EC%97%AD,https://map.kakao.com/link/search/%EC%98%B7%EC%85%89%20by%20%ED%8E%98%EC%8A%A4%ED%86%A0%ED%8E%98%EC%8A%A4%ED%86%A0%20T%20%EB%A7%9D%EC%9B%90%EC%97%AD
옵젤상가,,쇼핑,1,knewnew.official,https://map.naver.com/p/search/%EC%98%B5%EC%A0%A4%EC%83%81%EA%B0%80,https://map.kakao.com/link/search/%EC%98%B5%EC%A0%A4%EC%83%81%EA%B0%80
올해 가장 행복있,부산,"맛집, 카페",1,knewnew.official,https://map.naver.com/p/search/%EC%98%AC%ED%95%B4%20%EA%B0%80%EC%9E%A5%20%ED%96%89%EB%B3%B5%EC%9E%88%20%EB%B6%80%EC%82%B0,https://map.kakao.com/link/search/%EC%98%AC%ED%95%B4%20%EA%B0%80%EC%9E%A5%20%ED%96%89%EB%B3%B5%EC%9E%88%20%EB%B6%80%EC%82%B0
올트커피,동두천중앙역,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%98%AC%ED%8A%B8%EC%BB%A4%ED%94%BC%20%EB%8F%99%EB%91%90%EC%B2%9C%EC%A4%91%EC%95%99%EC%97%AD,https://map.kakao.com/link/search/%EC%98%AC%ED%8A%B8%EC%BB%A4%ED%94%BC%20%EB%8F%99%EB%91%90%EC%B2%9C%EC%A4%91%EC%95%99%EC%97%AD
올카이브,부산광역시,"걸스, 맛집, 쇼핑, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%EC%98%AC%EC%B9%B4%EC%9D%B4%EB%B8%8C%20%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/link/search/%EC%98%AC%EC%B9%B4%EC%9D%B4%EB%B8%8C%20%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
올웨이즈어거스트,삼각지역,카페,1,knewnew.official,https://map.naver.com/p/search/%EC%98%AC%EC%9B%A8%EC%9D%B4%EC%A6%88%EC%96%B4%EA%B1%B0%EC%8A%A4%ED%8A%B8%20%EC%82%BC%EA%B0%81%EC%A7%80%EC%97%AD,https://map.kakao.com/link/search/%EC%98%AC%EC%9B%A8%EC%9D%B4%EC%A6%88%EC%96%B4%EA%B1%B0%EC%8A%A4%ED%8A%B8%20%EC%82%BC%EA%B0%81%EC%A7%80%EC%97%AD
올오어낫싱,금천구청역,"독서, 카페",1,knewnew.official,https://map.naver.com/p/search/%EC%98%AC%EC%98%A4%EC%96%B4%EB%82%AB%EC%8B%B1%20%EA%B8%88%EC%B2%9C%EA%B5%AC%EC%B2%AD%EC%97%AD,https://map.kakao.com/link/search/%EC%98%AC%EC%98%A4%EC%96%B4%EB%82%AB%EC%8B%B1%20%EA%B8%88%EC%B2%9C%EA%B5%AC%EC%B2%AD%EC%97%AD
